prop_min,prop_ally,beta,prop_ally_top_k,prop_min_top_k,iter
0.026,0.413,0.7,0.3314285714285714,0.02214285714285714,3
0.026,0.413,0.75,0.30933333333333335,0.020666666666666667,3
0.026,0.413,0.8,0.29,0.019375,3
0.026,0.413,0.85,0.32176470588235295,0.018235294117647058,3
0.026,0.413,0.9,0.35944444444444446,0.017222222222222222,3
0.026,0.413,0.95,0.3931578947368421,0.01631578947368421,3
0.026,0.413,1.0,0.4125,0.0265,3
0.059,0.438,0.05,0.45,0.18,3
0.059,0.438,0.1,0.445,0.135,3
0.059,0.438,0.15,0.44666666666666666,0.10666666666666667,3
0.059,0.438,0.2,0.45,0.0975,3
0.059,0.438,0.25,0.44,0.094,3
0.059,0.438,0.3,0.45,0.08166666666666667,3
0.059,0.438,0.35,0.45285714285714285,0.08142857142857143,3
0.059,0.438,0.4,0.44625,0.07375,3
0.059,0.438,0.45,0.43444444444444447,0.07222222222222222,3
0.059,0.438,0.5,0.433,0.068,3
0.059,0.438,0.55,0.4290909090909091,0.06818181818181818,3
0.059,0.438,0.6,0.40166666666666667,0.06416666666666666,3
0.059,0.438,0.65,0.3707692307692308,0.05923076923076923,3
0.059,0.438,0.7,0.3442857142857143,0.055,3
0.059,0.438,0.75,0.32133333333333336,0.051333333333333335,3
0.059,0.438,0.8,0.32375,0.048125,3
0.059,0.438,0.85,0.3635294117647059,0.045294117647058825,3
0.059,0.438,0.9,0.3988888888888889,0.042777777777777776,3
0.059,0.438,0.95,0.4305263157894737,0.04052631578947368,3
0.059,0.438,1.0,0.4385,0.059,3
0.264,0.206,0.05,0.18,0.47,6
0.264,0.206,0.1,0.135,0.465,6
0.264,0.206,0.15,0.16,0.41,6
0.264,0.206,0.2,0.18,0.3775,6
0.264,0.206,0.25,0.192,0.358,6
0.264,0.206,0.3,0.19833333333333333,0.335,6
0.264,0.206,0.35,0.19142857142857142,0.32,6
0.264,0.206,0.4,0.18875,0.3125,6
0.264,0.206,0.45,0.18555555555555556,0.3022222222222222,6
0.264,0.206,0.5,0.198,0.293,6
0.264,0.206,0.55,0.19454545454545455,0.29363636363636364,6
0.264,0.206,0.6,0.17916666666666667,0.2708333333333333,6
0.264,0.206,0.65,0.16538461538461538,0.25,6
0.264,0.206,0.7,0.15357142857142858,0.23214285714285715,6
0.264,0.206,0.75,0.14333333333333334,0.21666666666666667,6
0.264,0.206,0.8,0.134375,0.203125,6
0.264,0.206,0.85,0.18529411764705883,0.19117647058823528,6
0.264,0.206,0.9,0.22944444444444445,0.18166666666666667,6
0.264,0.206,0.95,0.21736842105263157,0.22473684210526315,6
0.264,0.206,1.0,0.2065,0.2635,6
0.241,0.052,0.05,0.05,0.11,0
0.241,0.052,0.1,0.04,0.175,0
0.241,0.052,0.15,0.04666666666666667,0.18666666666666668,0
0.241,0.052,0.2,0.0525,0.175,0
0.241,0.052,0.25,0.048,0.186,0
0.241,0.052,0.3,0.05,0.19,0
0.241,0.052,0.35,0.055714285714285716,0.2057142857142857,0
0.241,0.052,0.4,0.055,0.20625,0
0.241,0.052,0.45,0.052222222222222225,0.21444444444444444,0
0.241,0.052,0.5,0.053,0.214,0
0.241,0.052,0.55,0.053636363636363635,0.21818181818181817,0
0.241,0.052,0.6,0.049166666666666664,0.20166666666666666,0
0.241,0.052,0.65,0.045384615384615384,0.18615384615384614,0
0.241,0.052,0.7,0.04214285714285714,0.17285714285714285,0
0.241,0.052,0.75,0.03933333333333333,0.16133333333333333,0
0.241,0.052,0.8,0.036875,0.15125,0
0.241,0.052,0.85,0.03470588235294118,0.1423529411764706,0
0.241,0.052,0.9,0.05722222222222222,0.15666666666666668,0
0.241,0.052,0.95,0.05421052631578947,0.20105263157894737,0
0.241,0.052,1.0,0.0515,0.241,0
0.205,0.077,0.05,0.08,0.18,4
0.205,0.077,0.1,0.105,0.205,4
0.205,0.077,0.15,0.08333333333333333,0.21,4
0.205,0.077,0.2,0.0725,0.2025,4
0.205,0.077,0.25,0.07,0.214,4
0.205,0.077,0.3,0.08166666666666667,0.20333333333333334,4
0.205,0.077,0.35,0.07714285714285714,0.19428571428571428,4
0.205,0.077,0.4,0.085,0.19375,4
0.205,0.077,0.45,0.08444444444444445,0.1988888888888889,4
0.205,0.077,0.5,0.083,0.201,4
0.205,0.077,0.55,0.08181818181818182,0.19363636363636363,4
0.205,0.077,0.6,0.075,0.1775,4
0.205,0.077,0.65,0.06923076923076923,0.16384615384615384,4
0.205,0.077,0.7,0.06428571428571428,0.15214285714285714,4
0.205,0.077,0.75,0.06,0.142,4
0.205,0.077,0.8,0.05625,0.133125,4
0.205,0.077,0.85,0.052941176470588235,0.12529411764705883,4
0.205,0.077,0.9,0.085,0.11833333333333333,4
0.205,0.077,0.95,0.08157894736842106,0.1636842105263158,4
0.205,0.077,1.0,0.0775,0.2055,4
0.051,0.103,0.05,0.11,0.02,4
0.051,0.103,0.1,0.115,0.02,4
0.051,0.103,0.15,0.12333333333333334,0.023333333333333334,4
0.051,0.103,0.2,0.105,0.0325,4
0.051,0.103,0.25,0.1,0.036,4
0.051,0.103,0.3,0.105,0.03833333333333333,4
0.051,0.103,0.35,0.10428571428571429,0.04285714285714286,4
0.051,0.103,0.4,0.10625,0.04625,4
0.051,0.103,0.45,0.10777777777777778,0.04777777777777778,4
0.051,0.103,0.5,0.105,0.045,4
0.051,0.103,0.55,0.10363636363636364,0.04454545454545455,4
0.051,0.103,0.6,0.095,0.04083333333333333,4
0.051,0.103,0.65,0.0876923076923077,0.03769230769230769,4
0.051,0.103,0.7,0.08142857142857143,0.035,4
0.051,0.103,0.75,0.076,0.03266666666666666,4
0.051,0.103,0.8,0.07125,0.030625,4
0.051,0.103,0.85,0.06705882352941177,0.028823529411764706,4
0.051,0.103,0.9,0.06333333333333334,0.02722222222222222,4
0.051,0.103,0.95,0.08368421052631579,0.025789473684210525,4
0.051,0.103,1.0,0.103,0.051,4
0.425,0.026,0.05,0.03,0.41,0
0.425,0.026,0.1,0.025,0.445,0
0.425,0.026,0.15,0.03,0.43,0
0.425,0.026,0.2,0.0275,0.4225,0
0.425,0.026,0.25,0.026,0.422,0
0.425,0.026,0.3,0.02666666666666667,0.4216666666666667,0
0.425,0.026,0.35,0.02857142857142857,0.41,0
0.425,0.026,0.4,0.03,0.4125,0
0.425,0.026,0.45,0.03111111111111111,0.40444444444444444,0
0.425,0.026,0.5,0.03,0.409,0
0.425,0.026,0.55,0.02727272727272727,0.4118181818181818,0
0.425,0.026,0.6,0.025,0.3775,0
0.425,0.026,0.65,0.023076923076923078,0.3484615384615385,0
0.425,0.026,0.7,0.02142857142857143,0.32357142857142857,0
0.425,0.026,0.75,0.02,0.302,0
0.425,0.026,0.8,0.030625,0.283125,0
0.425,0.026,0.85,0.03058823529411765,0.3235294117647059,0
0.425,0.026,0.9,0.028888888888888888,0.3611111111111111,0
0.425,0.026,0.95,0.02736842105263158,0.39473684210526316,0
0.425,0.026,1.0,0.026,0.425,0
0.071,0.413,0.05,0.36,0.21,7
0.071,0.413,0.1,0.42,0.14,7
0.071,0.413,0.15,0.41,0.13,7
0.071,0.413,0.2,0.4075,0.1125,7
0.071,0.413,0.25,0.414,0.11,7
0.071,0.413,0.3,0.42,0.11,7
0.071,0.413,0.35,0.41285714285714287,0.10285714285714286,7
0.071,0.413,0.4,0.41875,0.0975,7
0.071,0.413,0.45,0.4166666666666667,0.09333333333333334,7
0.071,0.413,0.5,0.407,0.089,7
0.071,0.413,0.55,0.39545454545454545,0.08272727272727273,7
0.071,0.413,0.6,0.3625,0.07583333333333334,7
0.071,0.413,0.65,0.3346153846153846,0.07,7
0.071,0.413,0.7,0.3107142857142857,0.065,7
0.071,0.413,0.75,0.29,0.06066666666666667,7
0.071,0.413,0.8,0.2975,0.056875,7
0.071,0.413,0.85,0.3388235294117647,0.05352941176470588,7
0.071,0.413,0.9,0.37555555555555553,0.050555555555555555,7
0.071,0.413,0.95,0.40842105263157896,0.04789473684210526,7
0.071,0.413,1.0,0.4125,0.071,7
0.070,0.206,0.05,0.17,0.09,6
0.070,0.206,0.1,0.225,0.115,6
0.070,0.206,0.15,0.21666666666666667,0.09666666666666666,6
0.070,0.206,0.2,0.2,0.0975,6
0.070,0.206,0.25,0.208,0.09,6
0.070,0.206,0.3,0.205,0.09166666666666666,6
0.070,0.206,0.35,0.20142857142857143,0.08714285714285715,6
0.070,0.206,0.4,0.1975,0.085,6
0.070,0.206,0.45,0.2011111111111111,0.08666666666666667,6
0.070,0.206,0.5,0.202,0.086,6
0.070,0.206,0.55,0.19545454545454546,0.08181818181818182,6
0.070,0.206,0.6,0.17916666666666667,0.075,6
0.070,0.206,0.65,0.16538461538461538,0.06923076923076923,6
0.070,0.206,0.7,0.15357142857142858,0.06428571428571428,6
0.070,0.206,0.75,0.14333333333333334,0.06,6
0.070,0.206,0.8,0.134375,0.05625,6
0.070,0.206,0.85,0.1264705882352941,0.052941176470588235,6
0.070,0.206,0.9,0.14555555555555555,0.05,6
0.070,0.206,0.95,0.19052631578947368,0.04736842105263158,6
0.070,0.206,1.0,0.2065,0.0695,6
0.448,0.000,0.05,0.0,0.41,7
0.448,0.000,0.1,0.0,0.415,7
0.448,0.000,0.15,0.0,0.4266666666666667,7
0.448,0.000,0.2,0.0,0.42,7
0.448,0.000,0.25,0.0,0.428,7
0.448,0.000,0.3,0.0,0.42833333333333334,7
0.448,0.000,0.35,0.0,0.42857142857142855,7
0.448,0.000,0.4,0.0,0.43,7
0.448,0.000,0.45,0.0,0.44,7
0.448,0.000,0.5,0.0,0.44,7
0.448,0.000,0.55,0.0,0.43363636363636365,7
0.448,0.000,0.6,0.0,0.3975,7
0.448,0.000,0.65,0.0,0.3669230769230769,7
0.448,0.000,0.7,0.0,0.3407142857142857,7
0.448,0.000,0.75,0.0,0.318,7
0.448,0.000,0.8,0.0,0.310625,7
0.448,0.000,0.85,0.0,0.3511764705882353,7
0.448,0.000,0.9,0.0,0.38722222222222225,7
0.448,0.000,0.95,0.0,0.41947368421052633,7
0.448,0.000,1.0,0.0,0.4485,7
0.020,0.309,0.05,0.32,0.03,6
0.020,0.309,0.1,0.295,0.035,6
0.020,0.309,0.15,0.30333333333333334,0.03666666666666667,6
0.020,0.309,0.2,0.305,0.0375,6
0.020,0.309,0.25,0.304,0.03,6
0.020,0.309,0.3,0.33666666666666667,0.03166666666666667,6
0.020,0.309,0.35,0.31857142857142856,0.02857142857142857,6
0.020,0.309,0.4,0.31875,0.025,6
0.020,0.309,0.45,0.31666666666666665,0.025555555555555557,6
0.020,0.309,0.5,0.312,0.024,6
0.020,0.309,0.55,0.30727272727272725,0.022727272727272728,6
0.020,0.309,0.6,0.2816666666666667,0.020833333333333332,6
0.020,0.309,0.65,0.26,0.019230769230769232,6
0.020,0.309,0.7,0.24142857142857144,0.017857142857142856,6
0.020,0.309,0.75,0.22533333333333333,0.016666666666666666,6
0.020,0.309,0.8,0.21125,0.015625,6
0.020,0.309,0.85,0.1988235294117647,0.014705882352941176,6
0.020,0.309,0.9,0.24055555555555555,0.013888888888888888,6
0.020,0.309,0.95,0.2805263157894737,0.013157894736842105,6
0.020,0.309,1.0,0.3095,0.0195,6
0.173,0.232,0.05,0.18,0.29,4
0.173,0.232,0.1,0.21,0.25,4
0.173,0.232,0.15,0.21,0.25,4
0.173,0.232,0.2,0.2075,0.235,4
0.173,0.232,0.25,0.22,0.218,4
0.173,0.232,0.3,0.215,0.22166666666666668,4
0.173,0.232,0.35,0.21714285714285714,0.2057142857142857,4
0.173,0.232,0.4,0.21,0.19625,4
0.173,0.232,0.45,0.21888888888888888,0.18888888888888888,4
0.173,0.232,0.5,0.224,0.184,4
0.173,0.232,0.55,0.23,0.1918181818181818,4
0.173,0.232,0.6,0.21333333333333335,0.17666666666666667,4
0.173,0.232,0.65,0.19692307692307692,0.16307692307692306,4
0.173,0.232,0.7,0.18285714285714286,0.15142857142857144,4
0.173,0.232,0.75,0.17066666666666666,0.14133333333333334,4
0.173,0.232,0.8,0.16,0.1325,4
0.173,0.232,0.85,0.17529411764705882,0.12470588235294118,4
0.173,0.232,0.9,0.22111111111111112,0.11777777777777777,4
0.173,0.232,0.95,0.24421052631578946,0.12947368421052632,4
0.173,0.232,1.0,0.232,0.173,4
0.018,0.438,0.05,0.42,0.04,1
0.018,0.438,0.1,0.455,0.03,1
0.018,0.438,0.15,0.43666666666666665,0.023333333333333334,1
0.018,0.438,0.2,0.4425,0.03,1
0.018,0.438,0.25,0.452,0.03,1
0.018,0.438,0.3,0.445,0.02666666666666667,1
0.018,0.438,0.35,0.43714285714285717,0.02857142857142857,1
0.018,0.438,0.4,0.43875,0.025,1
0.018,0.438,0.45,0.43333333333333335,0.022222222222222223,1
0.018,0.438,0.5,0.443,0.021,1
0.018,0.438,0.55,0.44363636363636366,0.023636363636363636,1
0.018,0.438,0.6,0.4066666666666667,0.021666666666666667,1
0.018,0.438,0.65,0.37538461538461537,0.02,1
0.018,0.438,0.7,0.3485714285714286,0.018571428571428572,1
0.018,0.438,0.75,0.3253333333333333,0.017333333333333333,1
0.018,0.438,0.8,0.305,0.01625,1
0.018,0.438,0.85,0.3452941176470588,0.015294117647058824,1
0.018,0.438,0.9,0.38166666666666665,0.014444444444444444,1
0.018,0.438,0.95,0.4142105263157895,0.01368421052631579,1
0.018,0.438,1.0,0.4385,0.018,1
0.425,0.052,0.05,0.06,0.45,4
0.425,0.052,0.1,0.045,0.425,4
0.425,0.052,0.15,0.04,0.4166666666666667,4
0.425,0.052,0.2,0.04,0.4125,4
0.425,0.052,0.25,0.04,0.428,4
0.425,0.052,0.3,0.04833333333333333,0.42833333333333334,4
0.425,0.052,0.35,0.05142857142857143,0.43142857142857144,4
0.425,0.052,0.4,0.055,0.4325,4
0.425,0.052,0.45,0.05555555555555555,0.43,4
0.425,0.052,0.5,0.053,0.432,4
0.425,0.052,0.55,0.05454545454545454,0.42454545454545456,4
0.425,0.052,0.6,0.051666666666666666,0.3983333333333333,4
0.425,0.052,0.65,0.047692307692307694,0.3676923076923077,4
0.425,0.052,0.7,0.04428571428571428,0.3414285714285714,4
0.425,0.052,0.75,0.04133333333333333,0.31866666666666665,4
0.425,0.052,0.8,0.0475,0.29875,4
0.425,0.052,0.85,0.060588235294117644,0.3241176470588235,4
0.425,0.052,0.9,0.05722222222222222,0.3616666666666667,4
0.425,0.052,0.95,0.05421052631578947,0.3952631578947368,4
0.425,0.052,1.0,0.0515,0.4255,4
0.032,0.077,0.05,0.03,0.01,1
0.032,0.077,0.1,0.065,0.005,1
0.032,0.077,0.15,0.06,0.006666666666666667,1
0.032,0.077,0.2,0.0725,0.0125,1
0.032,0.077,0.25,0.076,0.01,1
0.032,0.077,0.3,0.075,0.015,1
0.032,0.077,0.35,0.08,0.02142857142857143,1
0.032,0.077,0.4,0.07375,0.02,1
0.032,0.077,0.45,0.07,0.021111111111111112,1
0.032,0.077,0.5,0.068,0.023,1
0.032,0.077,0.55,0.06818181818181818,0.023636363636363636,1
0.032,0.077,0.6,0.06416666666666666,0.021666666666666667,1
0.032,0.077,0.65,0.05923076923076923,0.02,1
0.032,0.077,0.7,0.055,0.018571428571428572,1
0.032,0.077,0.75,0.051333333333333335,0.017333333333333333,1
0.032,0.077,0.8,0.048125,0.01625,1
0.032,0.077,0.85,0.045294117647058825,0.015294117647058824,1
0.032,0.077,0.9,0.042777777777777776,0.014444444444444444,1
0.032,0.077,0.95,0.04842105263157895,0.01368421052631579,1
0.032,0.077,1.0,0.0775,0.0315,1
0.091,0.103,0.05,0.14,0.04,8
0.091,0.103,0.1,0.105,0.075,8
0.091,0.103,0.15,0.08666666666666667,0.07,8
0.091,0.103,0.2,0.1,0.075,8
0.091,0.103,0.25,0.1,0.084,8
0.091,0.103,0.3,0.1,0.08166666666666667,8
0.091,0.103,0.35,0.1,0.08,8
0.091,0.103,0.4,0.10375,0.08375,8
0.091,0.103,0.45,0.10333333333333333,0.08444444444444445,8
0.091,0.103,0.5,0.098,0.083,8
0.091,0.103,0.55,0.09818181818181818,0.08636363636363636,8
0.091,0.103,0.6,0.09083333333333334,0.08,8
0.091,0.103,0.65,0.08384615384615385,0.07384615384615385,8
0.091,0.103,0.7,0.07785714285714286,0.06857142857142857,8
0.091,0.103,0.75,0.07266666666666667,0.064,8
0.091,0.103,0.8,0.068125,0.06,8
0.091,0.103,0.85,0.06411764705882353,0.05647058823529412,8
0.091,0.103,0.9,0.06055555555555556,0.05333333333333334,8
0.091,0.103,0.95,0.10157894736842105,0.05052631578947368,8
0.091,0.103,1.0,0.103,0.0915,8
0.045,0.155,0.05,0.18,0.04,9
0.045,0.155,0.1,0.16,0.04,9
0.045,0.155,0.15,0.15666666666666668,0.04,9
0.045,0.155,0.2,0.1475,0.04,9
0.045,0.155,0.25,0.15,0.038,9
0.045,0.155,0.3,0.14833333333333334,0.04,9
0.045,0.155,0.35,0.15285714285714286,0.03857142857142857,9
0.045,0.155,0.4,0.15125,0.0375,9
0.045,0.155,0.45,0.15777777777777777,0.03888888888888889,9
0.045,0.155,0.5,0.149,0.04,9
0.045,0.155,0.55,0.14727272727272728,0.04454545454545455,9
0.045,0.155,0.6,0.135,0.04083333333333333,9
0.045,0.155,0.65,0.12461538461538461,0.03769230769230769,9
0.045,0.155,0.7,0.11571428571428571,0.035,9
0.045,0.155,0.75,0.108,0.03266666666666666,9
0.045,0.155,0.8,0.10125,0.030625,9
0.045,0.155,0.85,0.09529411764705882,0.028823529411764706,9
0.045,0.155,0.9,0.09,0.02722222222222222,9
0.045,0.155,0.95,0.13210526315789473,0.025789473684210525,9
0.045,0.155,1.0,0.1545,0.0455,9
0.310,0.155,0.05,0.13,0.43,1
0.310,0.155,0.1,0.135,0.4,1
0.310,0.155,0.15,0.13333333333333333,0.4033333333333333,1
0.310,0.155,0.2,0.1475,0.375,1
0.310,0.155,0.25,0.164,0.35,1
0.310,0.155,0.3,0.16333333333333333,0.335,1
0.310,0.155,0.35,0.15857142857142856,0.33714285714285713,1
0.310,0.155,0.4,0.16125,0.3275,1
0.310,0.155,0.45,0.15666666666666668,0.3233333333333333,1
0.310,0.155,0.5,0.158,0.32,1
0.310,0.155,0.55,0.16363636363636364,0.32,1
0.310,0.155,0.6,0.15083333333333335,0.3016666666666667,1
0.310,0.155,0.65,0.13923076923076924,0.2784615384615385,1
0.310,0.155,0.7,0.12928571428571428,0.25857142857142856,1
0.310,0.155,0.75,0.12066666666666667,0.24133333333333334,1
0.310,0.155,0.8,0.113125,0.22625,1
0.310,0.155,0.85,0.15705882352941178,0.21294117647058824,1
0.310,0.155,0.9,0.17166666666666666,0.23333333333333334,1
0.310,0.155,0.95,0.16263157894736843,0.2736842105263158,1
0.310,0.155,1.0,0.1545,0.31,1
0.058,0.309,0.05,0.27,0.09,9
0.058,0.309,0.1,0.275,0.085,9
0.058,0.309,0.15,0.30666666666666664,0.09333333333333334,9
0.058,0.309,0.2,0.2975,0.08,9
0.058,0.309,0.25,0.306,0.08,9
0.058,0.309,0.3,0.30666666666666664,0.07833333333333334,9
0.058,0.309,0.35,0.32,0.07142857142857142,9
0.058,0.309,0.4,0.32625,0.07375,9
0.058,0.309,0.45,0.31777777777777777,0.07444444444444444,9
0.058,0.309,0.5,0.322,0.071,9
0.058,0.309,0.55,0.3190909090909091,0.06727272727272728,9
0.058,0.309,0.6,0.30083333333333334,0.06333333333333334,9
0.058,0.309,0.65,0.2776923076923077,0.05846153846153846,9
0.058,0.309,0.7,0.25785714285714284,0.054285714285714284,9
0.058,0.309,0.75,0.24066666666666667,0.050666666666666665,9
0.058,0.309,0.8,0.225625,0.0475,9
0.058,0.309,0.85,0.21235294117647058,0.04470588235294118,9
0.058,0.309,0.9,0.2544444444444444,0.042222222222222223,9
0.058,0.309,0.95,0.29368421052631577,0.04,9
0.058,0.309,1.0,0.3095,0.0575,9
0.153,0.103,0.05,0.09,0.12,3
0.153,0.103,0.1,0.12,0.12,3
0.153,0.103,0.15,0.14,0.11666666666666667,3
0.153,0.103,0.2,0.13,0.1075,3
0.153,0.103,0.25,0.126,0.12,3
0.153,0.103,0.3,0.12,0.13166666666666665,3
0.153,0.103,0.35,0.12,0.1357142857142857,3
0.153,0.103,0.4,0.11625,0.14375,3
0.153,0.103,0.45,0.11666666666666667,0.14333333333333334,3
0.153,0.103,0.5,0.118,0.142,3
0.153,0.103,0.55,0.11272727272727273,0.14363636363636365,3
0.153,0.103,0.6,0.10333333333333333,0.13166666666666665,3
0.153,0.103,0.65,0.09538461538461539,0.12153846153846154,3
0.153,0.103,0.7,0.08857142857142856,0.11285714285714285,3
0.153,0.103,0.75,0.08266666666666667,0.10533333333333333,3
0.153,0.103,0.8,0.0775,0.09875,3
0.153,0.103,0.85,0.07294117647058823,0.09294117647058824,3
0.153,0.103,0.9,0.085,0.08777777777777777,3
0.153,0.103,0.95,0.10842105263157895,0.10789473684210527,3
0.153,0.103,1.0,0.103,0.1525,3
0.056,0.438,0.05,0.4,0.13,7
0.056,0.438,0.1,0.43,0.095,7
0.056,0.438,0.15,0.43333333333333335,0.1,7
0.056,0.438,0.2,0.42,0.095,7
0.056,0.438,0.25,0.44,0.092,7
0.056,0.438,0.3,0.435,0.08166666666666667,7
0.056,0.438,0.35,0.4328571428571429,0.08142857142857143,7
0.056,0.438,0.4,0.43375,0.08,7
0.056,0.438,0.45,0.43333333333333335,0.07444444444444444,7
0.056,0.438,0.5,0.428,0.078,7
0.056,0.438,0.55,0.4090909090909091,0.07454545454545454,7
0.056,0.438,0.6,0.375,0.06833333333333333,7
0.056,0.438,0.65,0.34615384615384615,0.06307692307692307,7
0.056,0.438,0.7,0.32142857142857145,0.05857142857142857,7
0.056,0.438,0.75,0.3,0.05466666666666667,7
0.056,0.438,0.8,0.316875,0.05125,7
0.056,0.438,0.85,0.35705882352941176,0.04823529411764706,7
0.056,0.438,0.9,0.3927777777777778,0.04555555555555556,7
0.056,0.438,0.95,0.42473684210526313,0.0431578947368421,7
0.056,0.438,1.0,0.4385,0.056,7
0.310,0.052,0.05,0.01,0.23,2
0.310,0.052,0.1,0.035,0.26,2
0.310,0.052,0.15,0.04,0.26,2
0.310,0.052,0.2,0.035,0.265,2
0.310,0.052,0.25,0.042,0.274,2
0.310,0.052,0.3,0.04,0.2783333333333333,2
0.310,0.052,0.35,0.037142857142857144,0.2814285714285714,2
0.310,0.052,0.4,0.03625,0.2875,2
0.310,0.052,0.45,0.04,0.2833333333333333,2
0.310,0.052,0.5,0.041,0.29,2
0.310,0.052,0.55,0.04090909090909091,0.2909090909090909,2
0.310,0.052,0.6,0.0375,0.26666666666666666,2
0.310,0.052,0.65,0.03461538461538462,0.24615384615384617,2
0.310,0.052,0.7,0.03214285714285714,0.22857142857142856,2
0.310,0.052,0.75,0.03,0.21333333333333335,2
0.310,0.052,0.8,0.028125,0.2,2
0.310,0.052,0.85,0.060588235294117644,0.18823529411764706,2
0.310,0.052,0.9,0.05722222222222222,0.23333333333333334,2
0.310,0.052,0.95,0.05421052631578947,0.2736842105263158,2
0.310,0.052,1.0,0.0515,0.31,2
0.051,0.335,0.05,0.4,0.1,3
0.051,0.335,0.1,0.385,0.09,3
0.051,0.335,0.15,0.3466666666666667,0.09,3
0.051,0.335,0.2,0.33,0.08,3
0.051,0.335,0.25,0.346,0.07,3
0.051,0.335,0.3,0.3466666666666667,0.065,3
0.051,0.335,0.35,0.35285714285714287,0.05714285714285714,3
0.051,0.335,0.4,0.335,0.055,3
0.051,0.335,0.45,0.3322222222222222,0.05444444444444444,3
0.051,0.335,0.5,0.335,0.049,3
0.051,0.335,0.55,0.3372727272727273,0.05181818181818182,3
0.051,0.335,0.6,0.30916666666666665,0.0475,3
0.051,0.335,0.65,0.2853846153846154,0.04384615384615385,3
0.051,0.335,0.7,0.265,0.04071428571428572,3
0.051,0.335,0.75,0.24733333333333332,0.038,3
0.051,0.335,0.8,0.231875,0.035625,3
0.051,0.335,0.85,0.24411764705882352,0.033529411764705884,3
0.051,0.335,0.9,0.2861111111111111,0.03166666666666667,3
0.051,0.335,0.95,0.3236842105263158,0.03,3
0.051,0.335,1.0,0.3355,0.0505,3
0.402,0.052,0.05,0.04,0.43,4
0.402,0.052,0.1,0.035,0.445,4
0.402,0.052,0.15,0.04666666666666667,0.4266666666666667,4
0.402,0.052,0.2,0.05,0.4225,4
0.402,0.052,0.25,0.052,0.414,4
0.402,0.052,0.3,0.055,0.4216666666666667,4
0.402,0.052,0.35,0.05714285714285714,0.4185714285714286,4
0.402,0.052,0.4,0.0525,0.41125,4
0.402,0.052,0.45,0.052222222222222225,0.4011111111111111,4
0.402,0.052,0.5,0.052,0.399,4
0.402,0.052,0.55,0.05090909090909091,0.39181818181818184,4
0.402,0.052,0.6,0.05,0.36833333333333335,4
0.402,0.052,0.65,0.046153846153846156,0.34,4
0.402,0.052,0.7,0.04285714285714286,0.3157142857142857,4
0.402,0.052,0.75,0.04,0.2946666666666667,4
0.402,0.052,0.8,0.04125,0.27625,4
0.402,0.052,0.85,0.060588235294117644,0.29705882352941176,4
0.402,0.052,0.9,0.05722222222222222,0.33611111111111114,4
0.402,0.052,0.95,0.05421052631578947,0.37105263157894736,4
0.402,0.052,1.0,0.0515,0.4025,4
0.030,0.103,0.05,0.15,0.02,9
0.030,0.103,0.1,0.125,0.015,9
0.030,0.103,0.15,0.10666666666666667,0.013333333333333334,9
0.030,0.103,0.2,0.11,0.0125,9
0.030,0.103,0.25,0.114,0.014,9
0.030,0.103,0.3,0.11666666666666667,0.018333333333333333,9
0.030,0.103,0.35,0.11285714285714285,0.024285714285714285,9
0.030,0.103,0.4,0.11125,0.02375,9
0.030,0.103,0.45,0.10777777777777778,0.024444444444444446,9
0.030,0.103,0.5,0.106,0.025,9
0.030,0.103,0.55,0.10727272727272727,0.026363636363636363,9
0.030,0.103,0.6,0.09833333333333333,0.025,9
0.030,0.103,0.65,0.09076923076923077,0.023076923076923078,9
0.030,0.103,0.7,0.08428571428571428,0.02142857142857143,9
0.030,0.103,0.75,0.07866666666666666,0.02,9
0.030,0.103,0.8,0.07375,0.01875,9
0.030,0.103,0.85,0.06941176470588235,0.01764705882352941,9
0.030,0.103,0.9,0.06555555555555556,0.016666666666666666,9
0.030,0.103,0.95,0.07210526315789474,0.015789473684210527,9
0.030,0.103,1.0,0.103,0.0305,9
0.159,0.206,0.05,0.2,0.16,8
0.159,0.206,0.1,0.205,0.17,8
0.159,0.206,0.15,0.20333333333333334,0.17333333333333334,8
0.159,0.206,0.2,0.205,0.1775,8
0.159,0.206,0.25,0.192,0.176,8
0.159,0.206,0.3,0.19666666666666666,0.18333333333333332,8
0.159,0.206,0.35,0.20142857142857143,0.17714285714285713,8
0.159,0.206,0.4,0.20125,0.1725,8
0.159,0.206,0.45,0.20333333333333334,0.18444444444444444,8
0.159,0.206,0.5,0.197,0.182,8
0.159,0.206,0.55,0.20545454545454545,0.1781818181818182,8
0.159,0.206,0.6,0.19,0.16416666666666666,8
0.159,0.206,0.65,0.1753846153846154,0.15153846153846154,8
0.159,0.206,0.7,0.16285714285714287,0.1407142857142857,8
0.159,0.206,0.75,0.152,0.13133333333333333,8
0.159,0.206,0.8,0.1425,0.123125,8
0.159,0.206,0.85,0.1376470588235294,0.11588235294117646,8
0.159,0.206,0.9,0.18555555555555556,0.10944444444444444,8
0.159,0.206,0.95,0.21736842105263157,0.11473684210526315,8
0.159,0.206,1.0,0.2065,0.159,8
0.086,0.129,0.05,0.15,0.08,3
